NewtonCG with backtrack line search.

CUTEst problem................: WOODSNE
Number of variables...........: 4000
Maximum problem iterations....: 1000
Maximum subproblem iterations.: 1000
Maximum line search iterations: 1000
Time limit....................: 10 min

Total iterations........................: 1000
Subproblem iterations...................: 1000
Line search iterations..................: 0
Number of objective function evaluations: 1000
Number of gradient evaluations..........: 1000
Number of hessian evaluations...........: 1000
Total time in seconds...................: 0.873647
Subproblem time in seconds..............: 0.382330
Line search time in seconds.............: 0.230566
How many times subproblem failed........: 0
How many times line search failed.......: 0

___________________________________________________________________________
iter    f(x*)            ‖∇f(x*)‖         alpha            ‖d‖            
153     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
154     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
155     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
156     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
157     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
158     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
159     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
160     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
161     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
162     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
163     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
164     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
165     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
166     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
167     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
168     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
169     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
170     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
171     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
172     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
173     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
174     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
175     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
176     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
177     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
178     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
179     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
180     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
181     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
182     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
183     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
184     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
185     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
186     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
187     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
188     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
189     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
190     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
191     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
192     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
193     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
194     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
195     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
196     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
197     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
198     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
199     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
200     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
201     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
202     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
203     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
204     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
205     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
206     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
207     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
208     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
209     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
210     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
211     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
212     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
213     -5.697900e+04    4.483525e+02     1.000000e+00     0.000000e+00   
