NewtonCholesky with backtrack line search.

CUTEst problem................: ARGTRIGLS
Number of variables...........: 200
Maximum problem iterations....: 1000
Maximum subproblem iterations.: 200
Maximum line search iterations: 1000
Time limit....................: 10 min

Total iterations........................: 1000
Subproblem iterations...................: 20600000
Line search iterations..................: 0
Number of objective function evaluations: 1000
Number of gradient evaluations..........: 1000
Number of hessian evaluations...........: 1000
Total time in seconds...................: 124.427652
Subproblem time in seconds..............: 4.107307
Line search time in seconds.............: 0.162128
How many times subproblem failed........: 0
How many times line search failed.......: 0

___________________________________________________________________________
iter    f(x*)            ‖∇f(x*)‖         alpha            ‖d‖            
180     1.574623e+01     1.001948e+03     1.000000e+00     2.542281e-07   
181     1.574621e+01     1.001948e+03     1.000000e+00     2.542279e-07   
182     1.574619e+01     1.001947e+03     1.000000e+00     2.542276e-07   
183     1.574618e+01     1.001947e+03     1.000000e+00     2.542273e-07   
184     1.574616e+01     1.001946e+03     1.000000e+00     2.542271e-07   
185     1.574614e+01     1.001946e+03     1.000000e+00     2.542268e-07   
186     1.574612e+01     1.001945e+03     1.000000e+00     2.542266e-07   
187     1.574611e+01     1.001945e+03     1.000000e+00     2.542263e-07   
188     1.574609e+01     1.001944e+03     1.000000e+00     2.542261e-07   
189     1.574607e+01     1.001943e+03     1.000000e+00     2.542258e-07   
190     1.574606e+01     1.001943e+03     1.000000e+00     2.542255e-07   
191     1.574604e+01     1.001942e+03     1.000000e+00     2.542253e-07   
192     1.574602e+01     1.001942e+03     1.000000e+00     2.542250e-07   
193     1.574600e+01     1.001941e+03     1.000000e+00     2.542248e-07   
194     1.574599e+01     1.001941e+03     1.000000e+00     2.542245e-07   
195     1.574597e+01     1.001940e+03     1.000000e+00     2.542243e-07   
196     1.574595e+01     1.001940e+03     1.000000e+00     2.542240e-07   
197     1.574593e+01     1.001939e+03     1.000000e+00     2.542237e-07   
198     1.574592e+01     1.001939e+03     1.000000e+00     2.542235e-07   
199     1.574590e+01     1.001938e+03     1.000000e+00     2.542232e-07   
200     1.574588e+01     1.001938e+03     1.000000e+00     2.542230e-07   
201     1.574586e+01     1.001937e+03     1.000000e+00     2.542227e-07   
202     1.574585e+01     1.001937e+03     1.000000e+00     2.542225e-07   
203     1.574583e+01     1.001936e+03     1.000000e+00     2.542222e-07   
204     1.574581e+01     1.001935e+03     1.000000e+00     2.542219e-07   
205     1.574579e+01     1.001935e+03     1.000000e+00     2.542217e-07   
206     1.574578e+01     1.001934e+03     1.000000e+00     2.542214e-07   
207     1.574576e+01     1.001934e+03     1.000000e+00     2.542212e-07   
208     1.574574e+01     1.001933e+03     1.000000e+00     2.542209e-07   
209     1.574572e+01     1.001933e+03     1.000000e+00     2.542207e-07   
210     1.574571e+01     1.001932e+03     1.000000e+00     2.542204e-07   
211     1.574569e+01     1.001932e+03     1.000000e+00     2.542201e-07   
212     1.574567e+01     1.001931e+03     1.000000e+00     2.542199e-07   
213     1.574566e+01     1.001931e+03     1.000000e+00     2.542196e-07   
214     1.574564e+01     1.001930e+03     1.000000e+00     2.542194e-07   
215     1.574562e+01     1.001930e+03     1.000000e+00     2.542191e-07   
216     1.574560e+01     1.001929e+03     1.000000e+00     2.542189e-07   
217     1.574559e+01     1.001929e+03     1.000000e+00     2.542186e-07   
218     1.574557e+01     1.001928e+03     1.000000e+00     2.542183e-07   
219     1.574555e+01     1.001927e+03     1.000000e+00     2.542181e-07   
220     1.574553e+01     1.001927e+03     1.000000e+00     2.542178e-07   
221     1.574552e+01     1.001926e+03     1.000000e+00     2.542176e-07   
222     1.574550e+01     1.001926e+03     1.000000e+00     2.542173e-07   
223     1.574548e+01     1.001925e+03     1.000000e+00     2.542171e-07   
224     1.574546e+01     1.001925e+03     1.000000e+00     2.542168e-07   
225     1.574545e+01     1.001924e+03     1.000000e+00     2.542165e-07   
226     1.574543e+01     1.001924e+03     1.000000e+00     2.542163e-07   
227     1.574541e+01     1.001923e+03     1.000000e+00     2.542160e-07   
228     1.574539e+01     1.001923e+03     1.000000e+00     2.542158e-07   
229     1.574538e+01     1.001922e+03     1.000000e+00     2.542155e-07   
230     1.574536e+01     1.001922e+03     1.000000e+00     2.542153e-07   
231     1.574534e+01     1.001921e+03     1.000000e+00     2.542150e-07   
232     1.574532e+01     1.001921e+03     1.000000e+00     2.542147e-07   
233     1.574531e+01     1.001920e+03     1.000000e+00     2.542145e-07   
234     1.574529e+01     1.001919e+03     1.000000e+00     2.542142e-07   
235     1.574527e+01     1.001919e+03     1.000000e+00     2.542140e-07   
