NewtonCholesky with backtrack line search.

CUTEst problem................: BROWNDEN
Number of variables...........: 4
Maximum problem iterations....: 1000
Maximum subproblem iterations.: 4
Maximum line search iterations: 1000
Time limit....................: 10 min

Total iterations........................: 1000
Subproblem iterations...................: 20000
Line search iterations..................: 0
Number of objective function evaluations: 1000
Number of gradient evaluations..........: 1000
Number of hessian evaluations...........: 1000
Total time in seconds...................: 0.030702
Subproblem time in seconds..............: 0.002127
Line search time in seconds.............: 0.004720
How many times subproblem failed........: 0
How many times line search failed.......: 0

___________________________________________________________________________
iter    f(x*)            ‖∇f(x*)‖         alpha            ‖d‖            
332     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
333     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
334     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
335     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
336     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
337     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
338     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
339     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
340     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
341     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
342     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
343     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
344     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
345     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
346     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
347     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
348     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
349     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
350     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
351     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
352     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
353     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
354     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
355     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
356     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
357     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
358     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
359     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
360     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
361     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
362     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
363     8.530707e+05     2.367969e+05     1.000000e+00     1.413154e-09   
364     8.530707e+05     2.367969e+05     1.000000e+00     1.413155e-09   
